text,class,steps,intent,text_te
backward 2.1,Navigation,"[{""action"": ""backward"", ""value"": 2.1}]",linear_move,వెనుకకు 2.1
forward 2.1 meters,Navigation,"[{""action"": ""forward"", ""value"": 2.1, ""unit"": ""meters""}]",linear_move,ముందుకి 2.1 మీటర్లు
teleport to x=1.5 y=-2.5,Navigation,"[{""action"": ""teleport"", ""x"": 1.5, ""y"": -2.5}]",teleport,x=1.5 కు టెలిపోర్ట్ y=-2.5
forward 1.8  then turn left 90 degrees,Navigation,"[{""action"": ""forward"", ""value"": 1.8}, {""action"": ""left"", ""value"": 90, ""unit"": ""degrees""}]",multi_step,ముందుకు 1.8 అప్పుడు ఎడమ 90 డిగ్రీల తిరగండి
forward 2.3 meters,Navigation,"[{""action"": ""forward"", ""value"": 2.3, ""unit"": ""meters""}]",linear_move,2.3 మీటర్లు
backward 1.1  then turn right 45,Navigation,"[{""action"": ""backward"", ""value"": 1.1}, {""action"": ""right"", ""value"": 45}]",multi_step,వెనక్కి 1.1 అప్పుడు కుడివైపు తిరగండి 45
turn right 180,Navigation,"[{""action"": ""right"", ""value"": 180}]",rotate,కుడివైపు 180
forward 4.5 meters,Navigation,"[{""action"": ""forward"", ""value"": 4.5, ""unit"": ""meters""}]",linear_move,4.5 మీటర్లు
backward 1.8 steps then turn left 90 degrees,Navigation,"[{""action"": ""backward"", ""value"": 1.8, ""unit"": ""steps""}, {""action"": ""left"", ""value"": 90, ""unit"": ""degrees""}]",multi_step,వెనుకకు 1.8 దశలు అప్పుడు ఎడమ 90 డిగ్రీల తిరగండి
backward 2.2,Navigation,"[{""action"": ""backward"", ""value"": 2.2}]",linear_move,వెనుకకు 2.2
backward 1.9 units,Navigation,"[{""action"": ""backward"", ""value"": 1.9, ""unit"": ""units""}]",linear_move,వెనుకకు 1.9 యూనిట్లు
backward 2.3  then turn left 45,Navigation,"[{""action"": ""backward"", ""value"": 2.3}, {""action"": ""left"", ""value"": 45}]",multi_step,వెనుకకు 2.3 అప్పుడు ఎడమకు తిరగండి 45
backward 1.9 steps,Navigation,"[{""action"": ""backward"", ""value"": 1.9, ""unit"": ""steps""}]",linear_move,వెనుకకు 1.9 అడుగులు
backward 2.0  then turn left 90,Navigation,"[{""action"": ""backward"", ""value"": 2.0}, {""action"": ""left"", ""value"": 90}]",multi_step,వెనుకకు 2.0 అప్పుడు ఎడమవైపు తిరగండి 90
forward 2.8 units then turn right 90 radians,Navigation,"[{""action"": ""forward"", ""value"": 2.8, ""unit"": ""units""}, {""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",multi_step,ముందుకు 2.8 యూనిట్లు అప్పుడు కుడివైపు 90 రేడియన్లు
forward 1.5 units,Navigation,"[{""action"": ""forward"", ""value"": 1.5, ""unit"": ""units""}]",linear_move,ముందు 1.5 యూనిట్లు
backward 3.3 units,Navigation,"[{""action"": ""backward"", ""value"": 3.3, ""unit"": ""units""}]",linear_move,వెనుకకు 3.3 యూనిట్లు
backward 2.7 units then turn right 45,Navigation,"[{""action"": ""backward"", ""value"": 2.7, ""unit"": ""units""}, {""action"": ""right"", ""value"": 45}]",multi_step,వెనుకకు 2.7 యూనిట్లు అప్పుడు కుడివైపు తిరగండి 45
backward 1.7  then turn left 90,Navigation,"[{""action"": ""backward"", ""value"": 1.7}, {""action"": ""left"", ""value"": 90}]",multi_step,వెనుకకు 1.7 అప్పుడు ఎడమవైపు తిరగండి 90
backward 2.1 meters then turn right 45,Navigation,"[{""action"": ""backward"", ""value"": 2.1, ""unit"": ""meters""}, {""action"": ""right"", ""value"": 45}]",multi_step,వెనుకకు 2.1 మీటర్ల అప్పుడు కుడివైపు తిరగండి 45
forward 2.6  then turn right 45 deg,Navigation,"[{""action"": ""forward"", ""value"": 2.6}, {""action"": ""right"", ""value"": 45, ""unit"": ""deg""}]",multi_step,2.6 ముందుకు అప్పుడు కుడివైపు 45 డిగ్రీలు
backward 1.7  then turn left 45 radians,Navigation,"[{""action"": ""backward"", ""value"": 1.7}, {""action"": ""left"", ""value"": 45, ""unit"": ""radians""}]",multi_step,వెనుకకు 1.7 అప్పుడు ఎడమకు 45 రేడియన్లు
backward 4.7 units,Navigation,"[{""action"": ""backward"", ""value"": 4.7, ""unit"": ""units""}]",linear_move,వెనుకకు 4.7 యూనిట్లు
forward 2.9  then turn right 45,Navigation,"[{""action"": ""forward"", ""value"": 2.9}, {""action"": ""right"", ""value"": 45}]",multi_step,ముందుకు 2.9 అప్పుడు కుడివైపు తిరగండి 45
backward 4.4 units,Navigation,"[{""action"": ""backward"", ""value"": 4.4, ""unit"": ""units""}]",linear_move,వెనుకకు 4.4 యూనిట్లు
forward 4.8 meters,Navigation,"[{""action"": ""forward"", ""value"": 4.8, ""unit"": ""meters""}]",linear_move,ముందుకు 4.8 మీటర్లు
Please hurry and rotate right 180 degree!,Navigation,"[{""action"": ""right"", ""value"": 180, ""unit"": ""degree""}]",rotate,దయచేసి త్వరగా కుడి 180 డిగ్రీల తిరగండి!
"Hey buddy, let’s chat later. Move forward 1.4, will you?",Navigation,"[{""action"": ""forward"", ""value"": 1.4}]",linear_move,"హే, బడ్డీ, మేము తరువాత చాట్ లెట్. ముందుకు 1.4 తరలించు, మీరు?"
"The robot awakens in its chamber. Its first task: teleport to position (-0.2, -3.2).",Navigation,"[{""action"": ""teleport"", ""x"": -0.2, ""y"": -3.2}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-0.2, -3.2) కు టెలిపోర్ట్."
"As the brave TurtleBot reaches the battlefield, it must teleport to x=0.5, y=1.5 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": 0.5, ""y"": 1.5}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=0.5, y=1.5 కు టెలిపోర్ట్ చేయాలి."
"Wow! That was impressive. Okay now, please go forward 2.3 feet. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 2.3, ""unit"": ""feet""}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి 2.3 అడుగులు ముందుకు వెళ్ళండి. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"Your mission, should you choose to accept it: teleport to x=-2.7, y=3.1 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": -2.7, ""y"": 3.1}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 2.7, y = 3.1 మరియు సూచనల కోసం వేచి టెలిపోర్ట్."
Don’t just stand there—turn right 45 degrees now!,Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""degrees""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 45 డిగ్రీల కుడి ఇప్పుడు తిరగండి!
Don’t just stand there—turn right 90 rad now!,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""rad""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 90 rad కుడి ఇప్పుడు తిరగండి!
"Your mission, should you choose to accept it: teleport to x=2.1, y=1.0 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": 2.1, ""y"": 1.0}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 2.1, y = 1.0 మరియు సూచనల కోసం వేచి టెలిపోర్ట్."
Quick! Spin left 90 before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 90}]",rotate,"త్వరగా, 90 ఎడమకు తిరగండి అది చాలా ఆలస్యం ముందు!"
"Hey buddy, let’s chat later. Move forward 1.5 meter, will you?",Navigation,"[{""action"": ""forward"", ""value"": 1.5, ""unit"": ""meter""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ లెట్. ముందుకు 1.5 మీటర్ల తరలించు, మీరు?"
Don’t just stand there—turn left 45 radians now!,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""radians""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 45 రేడియన్లు ఎడమ తిరగండి!
"As the brave TurtleBot reaches the battlefield, it must teleport to x=1.4, y=2.9 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": 1.4, ""y"": 2.9}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=1.4, y=2.9 కు దూరప్రాప్తి చేయాలి."
"After the lights blinked, I think it’s time. Walk forward 1.3 steps, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 1.3, ""unit"": ""steps""}]",linear_move,"లైట్లు మెరిసిన తరువాత, నేను అది సమయం అనుకుంటున్నాను. 1.3 అడుగుల ముందుకు నడవండి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
"once the light turns green, please turn left 90 rad.",Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""rad""}]",rotate,"లైట్ గ్రీన్ మారినప్పుడు, దయచేసి ఎడమ 90 rad."
"in a moment, initiate a spin left 45.",Navigation,"[{""action"": ""left"", ""value"": 45}]",rotate,"ఒక క్షణం లో, ప్రారంభం ఒక స్పిన్ ఎడమ 45."
Quick! Spin right 180 rad before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 180, ""unit"": ""rad""}]",rotate,త్వరగా 180 రాడ్ కుడి తిరగండి అది చాలా ఆలస్యం ముందు!
"When it’s clear, rotate right 90 rad.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""rad""}]",rotate,"అది శుభ్రంగా ఉన్నప్పుడు, కుడి 90 rad తిరగండి."
Don’t just stand there—turn right 90 radians now!,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 90 రేడియన్లు కుడి ఇప్పుడు తిరగండి!
"The robot awakens in its chamber. Its first task: teleport to position (-1.9, -3.6).",Navigation,"[{""action"": ""teleport"", ""x"": -1.9, ""y"": -3.6}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-1.9, -3.6) కు టెలిపోర్ట్."
"in a moment, initiate a spin left 45 deg.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""deg""}]",rotate,"ఒక క్షణం లో, ప్రారంభం ఒక తిరుగు ఎడమ 45 డిగ్రీల."
Don’t just stand there—turn right 90 deg now!,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""deg""}]",rotate,అక్కడ నిలబడి లేదు కేవలం 90 డిగ్రీల కుడి ఇప్పుడు తిరగండి!
"After the lights blinked, I think it’s time. Walk forward 1.1 meters, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 1.1, ""unit"": ""meters""}]",linear_move,"లైట్లు మెరిసిన తరువాత, నేను అది సమయం అనుకుంటున్నాను. 1.1 మీటర్ల ముందుకు నడిచి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
I guess spinning left makes sense. Let's do 60 degree.,Navigation,"[{""action"": ""left"", ""value"": 60, ""unit"": ""degree""}]",rotate,నేను ఎడమ తిరగడం అర్ధమే అనుకుంటాను. 60 డిగ్రీలు చేద్దాం.
"in a moment, initiate a spin right 90 rad.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""rad""}]",rotate,"ఒక క్షణం లో, కుడి 90 rad ఒక స్పిన్ ప్రారంభం."
Quick! Spin right 180 radians before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 180, ""unit"": ""radians""}]",rotate,త్వరగా 180 రేడియన్ల కుడి తిరగండి అది చాలా ఆలస్యం ముందు!
I guess spinning left makes sense. Let's do 45 degrees.,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""degrees""}]",rotate,నేను కుడి తిరగడం అర్ధమే అనుకుంటాను. 45 డిగ్రీల చేద్దాం.
"once the light turns green, please turn right 45 radians.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""radians""}]",rotate,"లైట్ గ్రీన్ గా మారినప్పుడు, కుడివైపు 45 రేడియన్లు తిరగండి."
"after five seconds, initiate a spin right 45 degrees.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""degrees""}]",rotate,"ఐదు సెకన్ల తర్వాత, కుడి 45 డిగ్రీల ఒక స్పిన్ ప్రారంభం."
Thinking out loud… a 90 degrees turn to the right might work.,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""degrees""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 90 డిగ్రీల కుడివైపు తిరగడం పని చేయవచ్చు.
"in a moment, please turn right 45 rad.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""rad""}]",rotate,"ఒక క్షణం లో, కుడి 45 rad చెయ్యి దయచేసి."
Please hurry and rotate left 180!,Navigation,"[{""action"": ""left"", ""value"": 180}]",rotate,దయచేసి త్వరగా మరియు 180 ఎడమ తిరగండి!
"Your mission, should you choose to accept it: teleport to x=0.5, y=3.2 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": 0.5, ""y"": 3.2}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 0.5, y = 3.2 మరియు సూచనల కోసం వేచి టెలిపోర్ట్."
Thinking out loud… a 60 degree turn to the right might work.,Navigation,"[{""action"": ""right"", ""value"": 60, ""unit"": ""degree""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 60 డిగ్రీల కుడివైపు తిరగడం పని చేస్తుంది.
I guess spinning left makes sense. Let's do 45 radians.,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""radians""}]",rotate,నేను కుడి తిరగడం అర్ధమే అనుకుంటాను. 45 రేడియన్స్ చేద్దాం.
Please hurry and rotate left 45 deg!,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""deg""}]",rotate,దయచేసి త్వరగా మరియు 45 డిగ్రీల ఎడమ తిరగండి!
"Hey buddy, let’s chat later. Move forward 1.3 feet, will you?",Navigation,"[{""action"": ""forward"", ""value"": 1.3, ""unit"": ""feet""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ లెట్. మీరు ముందుకు 1.3 అడుగుల తరలించడానికి, మీరు?"
I guess spinning left makes sense. Let's do 30 rad.,Navigation,"[{""action"": ""left"", ""value"": 30, ""unit"": ""rad""}]",rotate,నేను ఎడమ తిరగడం అర్ధమే అనుకుంటాను. 30 rads చేద్దాం.
"As the brave TurtleBot reaches the battlefield, it must teleport to x=-4.5, y=2.9 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": -4.5, ""y"": 2.9}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=-4.5, y=2.9 కు దూరమవ్వాలి."
I guess spinning right makes sense. Let's do 60 radians.,Navigation,"[{""action"": ""right"", ""value"": 60, ""unit"": ""radians""}]",rotate,కుడివైపు తిరగడం అర్ధమే. 60 రేడియన్స్ చేద్దాం.
Quick! Spin right 45 before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 45}]",rotate,త్వరగా కుడి 45 తిరగండి అది చాలా ఆలస్యం ముందు!
Thinking out loud… a 60 degrees turn to the right might work.,Navigation,"[{""action"": ""right"", ""value"": 60, ""unit"": ""degrees""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 60 డిగ్రీల కుడివైపు తిరగడం పని చేస్తుంది.
"Your mission, should you choose to accept it: teleport to x=3.7, y=2.3 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": 3.7, ""y"": 2.3}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 3.7, y = 2.3 మరియు సూచనల కోసం వేచి టెలిపోర్ట్."
Quick! Spin right 180 deg before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 180, ""unit"": ""deg""}]",rotate,త్వరగా 180 డిగ్రీల కుడి తిరగండి అది చాలా ఆలస్యం ముందు!
Please hurry and rotate left 45 rad!,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""rad""}]",rotate,దయచేసి త్వరగా మరియు ఎడమ 45 rad తిరగండి!
"after five seconds, initiate a spin left 45 deg.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""deg""}]",rotate,"ఐదు సెకన్ల తర్వాత, 45 డిగ్రీల ఎడమకు ఒక స్పిన్ ప్రారంభించండి."
"after five seconds, initiate a spin right 90 degrees.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""degrees""}]",rotate,"ఐదు సెకన్ల తర్వాత, 90 డిగ్రీల కుడి తిరగడం ప్రారంభించండి."
Quick! Spin right 45 rad before it’s too late!,Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""rad""}]",rotate,త్వరగా కుడి 45 rads తిరగండి అది చాలా ఆలస్యం ముందు!
"When it’s clear, rotate right 45 deg.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""deg""}]",rotate,"అది శుభ్రంగా ఉన్నప్పుడు, కుడి 45 డిగ్రీల తిరగండి."
"When it’s clear, rotate right 90.",Navigation,"[{""action"": ""right"", ""value"": 90}]",rotate,"అది శుభ్రంగా ఉన్నప్పుడు, కుడి 90 తిరగండి."
Please hurry and rotate right 180!,Navigation,"[{""action"": ""right"", ""value"": 180}]",rotate,దయచేసి త్వరగా కుడి 180 తిరగండి!
Quick! Spin left 180 degrees before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""degrees""}]",rotate,త్వరగా 180 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
"Hmm… should I turn left? Yeah, maybe try left 60 degrees.",Navigation,"[{""action"": ""left"", ""value"": 60, ""unit"": ""degrees""}]",rotate,"హమ్ ... నేను ఎడమ చెయ్యాలి? అవును, బహుశా ఎడమ 60 డిగ్రీల ప్రయత్నించండి."
"in a moment, initiate a spin left 90 radians.",Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""radians""}]",rotate,"ఒక క్షణం లో, 90 రేడియన్ల ఎడమ ఒక స్పిన్ ప్రారంభం."
"Wow! That was impressive. Okay now, please go forward 1.2 meter. Oh, did you hear that noise?",Navigation,"[{""action"": ""forward"", ""value"": 1.2, ""unit"": ""meter""}]",linear_move,"వావ్! ఇది ఆకట్టుకుంది. సరే ఇప్పుడు, దయచేసి 1.2 మీటర్లు ముందుకు వెళ్ళండి. ఓహ్, మీరు ఆ శబ్దం విన్నారా?"
"once the light turns green, initiate a spin right 45 radians.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""radians""}]",rotate,"లైట్ గ్రీన్ మారుతుంది ఒకసారి, కుడి 45 రేడియన్ల ఒక స్పిన్ ప్రారంభం."
"after five seconds, please turn right 90 rad.",Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""rad""}]",rotate,"ఐదు సెకన్ల తర్వాత, కుడివైపు 90 rad తిరగండి."
"Your mission, should you choose to accept it: teleport to x=0.4, y=-1.5 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": 0.4, ""y"": -1.5}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 0.4, y = -1.5 టెలిపోర్ట్ మరియు సూచనలను వేచి."
"Your mission, should you choose to accept it: teleport to x=-1.3, y=-0.6 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": -1.3, ""y"": -0.6}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = -1.3, y = -0.6 కు టెలిపోర్ట్ మరియు సూచనల కోసం వేచి."
"As the brave TurtleBot reaches the battlefield, it must teleport to x=4.4, y=0.6 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": 4.4, ""y"": 0.6}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=4.4, y=0.6 కు దూరప్రాప్తి చేయాలి."
"in a moment, please turn left 90.",Navigation,"[{""action"": ""left"", ""value"": 90}]",rotate,"ఒక క్షణం లో, దయచేసి ఎడమ 90 తిరగండి."
Don’t just stand there—turn left 180 rad now!,Navigation,"[{""action"": ""left"", ""value"": 180, ""unit"": ""rad""}]",rotate,అక్కడ నిలబడి లేదు! 180 rad ఎడమ ఇప్పుడు!
Thinking out loud… a 90 degrees turn to the left might work.,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""degrees""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 90 డిగ్రీల ఎడమవైపు తిరగడం పని చేస్తుంది.
"When it’s clear, rotate left 45 degree.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""degree""}]",rotate,"అది శుభ్రంగా ఉన్నప్పుడు, 45 డిగ్రీల ఎడమ తిరగండి."
"The robot awakens in its chamber. Its first task: teleport to position (0.7, -2.6).",Navigation,"[{""action"": ""teleport"", ""x"": 0.7, ""y"": -2.6}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (0.7, -2.6) కు టెలిపోర్ట్."
"Your mission, should you choose to accept it: teleport to x=-0.7, y=-3.2 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": -0.7, ""y"": -3.2}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = -0.7, y = 3.2 కు టెలిపోర్ట్ మరియు సూచనల కోసం వేచి."
"in a moment, please turn left 45 deg.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""deg""}]",rotate,"ఒక క్షణం లో, దయచేసి 45 డిగ్రీల ఎడమ చెయ్యి."
"The robot awakens in its chamber. Its first task: teleport to position (-1.5, -0.8).",Navigation,"[{""action"": ""teleport"", ""x"": -1.5, ""y"": -0.8}]",teleport,"రోబోట్ తన గదిలో మేల్కొంటుంది. దాని మొదటి పనిః స్థానం (-1.5, -0.8) కు టెలిపోర్ట్."
"Hmm… should I turn left? Yeah, maybe try left 90.",Navigation,"[{""action"": ""left"", ""value"": 90}]",rotate,"హమ్ ... నేను ఎడమ చెయ్యాలి? అవును, బహుశా ఎడమ 90 ప్రయత్నించండి."
"Your mission, should you choose to accept it: teleport to x=1.7, y=-2.1 and await instructions.",Navigation,"[{""action"": ""teleport"", ""x"": 1.7, ""y"": -2.1}]",teleport,"మీ మిషన్, మీరు అంగీకరించడానికి ఎంచుకోండి ఉంటేః x = 1.7, y = -2.1 మరియు సూచనల కోసం వేచి టెలిపోర్ట్."
"As the brave TurtleBot reaches the battlefield, it must teleport to x=-2.6, y=-4.0 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": -2.6, ""y"": -4.0}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=-2.6, y=-4.0 కు దూరమవ్వాలి."
I guess spinning right makes sense. Let's do 45 radians.,Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""radians""}]",rotate,కుడివైపు తిరగడం అర్ధమే. 45 రేడియన్స్ చేద్దాం.
"Hmm… should I turn right? Yeah, maybe try right 45 deg.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""deg""}]",rotate,"హమ్ ... నేను కుడి చెయ్యాలి? అవును, బహుశా కుడి 45 డిగ్రీల ప్రయత్నించండి."
"After the lights blinked, I think it’s time. Walk forward 2.0 meter, and by the way, I like your wheels.",Navigation,"[{""action"": ""forward"", ""value"": 2.0, ""unit"": ""meter""}]",linear_move,"లైట్లు మెరిసిపోయాయి తర్వాత, నేను అది సమయం అనుకుంటున్నాను. ముందుకు 2.0 మీటర్ల నడవండి, మరియు మార్గం ద్వారా, నేను మీ చక్రాలు ఇష్టం."
"Hey buddy, let’s chat later. Move forward 1.5 steps, will you?",Navigation,"[{""action"": ""forward"", ""value"": 1.5, ""unit"": ""steps""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ లెట్. ముందుకు 1.5 దశలను తరలించడానికి, మీరు?"
Don’t just stand there—turn left 180 now!,Navigation,"[{""action"": ""left"", ""value"": 180}]",rotate,అక్కడ నిలబడి లేదు! 180 ఎడమ ఇప్పుడు!
Please hurry and rotate right 45 rad!,Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""rad""}]",rotate,దయచేసి త్వరగా కుడి 45 rad తిరగండి!
"after five seconds, initiate a spin left 90 radians.",Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""radians""}]",rotate,"ఐదు సెకన్ల తర్వాత, 90 రేడియన్ల ఎడమకు ఒక స్పిన్ ప్రారంభించండి."
Quick! Spin left 90 degree before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""degree""}]",rotate,త్వరగా 90 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
"in a moment, initiate a spin right 45 degree.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""degree""}]",rotate,"ఒక క్షణం లో, కుడి 45 డిగ్రీల ఒక స్పిన్ ప్రారంభం."
"As the brave TurtleBot reaches the battlefield, it must teleport to x=-4.0, y=2.2 to complete the mission.",Navigation,"[{""action"": ""teleport"", ""x"": -4.0, ""y"": 2.2}]",teleport,"ధైర్య టర్టిల్ బోట్ యుద్ధభూమికి చేరుకున్నప్పుడు, అది x=-4.0, y=2.2 కు దూరప్రాహారం చేయాలి."
Quick! Spin left 45 degrees before it’s too late!,Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""degrees""}]",rotate,త్వరగా 45 డిగ్రీల ఎడమ తిరగండి అది చాలా ఆలస్యం ముందు!
"after five seconds, initiate a spin right 45 degree.",Navigation,"[{""action"": ""right"", ""value"": 45, ""unit"": ""degree""}]",rotate,"ఐదు సెకన్ల తర్వాత, కుడి 45 డిగ్రీల ఒక స్పిన్ ప్రారంభించండి."
Thinking out loud… a 90 rad turn to the right might work.,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""rad""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 90 rad కుడివైపు తిరగడం పని కావచ్చు.
Thinking out loud… a 60 turn to the left might work.,Navigation,"[{""action"": ""left"", ""value"": 60}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 60 ఎడమవైపు తిరగడం పని చేయవచ్చు.
"Hey buddy, let’s chat later. Move forward 2.0 m, will you?",Navigation,"[{""action"": ""forward"", ""value"": 2.0, ""unit"": ""m""}]",linear_move,"హే బడ్డీ, మేము తరువాత చాట్ చేస్తాము. ముందుకు 2.0 మీటర్లు తరలించు, మీరు?"
"after five seconds, initiate a spin left 45 degree.",Navigation,"[{""action"": ""left"", ""value"": 45, ""unit"": ""degree""}]",rotate,"ఐదు సెకన్ల తర్వాత, ప్రారంభం ఒక తిరుగు ఎడమ 45 డిగ్రీల."
Thinking out loud… a 90 deg turn to the left might work.,Navigation,"[{""action"": ""left"", ""value"": 90, ""unit"": ""deg""}]",rotate,బిగ్గరగా ఆలోచిస్తూ. 90 డిగ్రీల ఎడమవైపు తిరగడం పని చేస్తుంది.
Thinking out loud… a 90 radians turn to the right might work.,Navigation,"[{""action"": ""right"", ""value"": 90, ""unit"": ""radians""}]",rotate,బిగ్గరగా ఆలోచిస్తూ 90 రేడియన్లు కుడివైపు తిరగడం పని చేయవచ్చు.
I guess spinning right makes sense. Let's do 30.,Navigation,"[{""action"": ""right"", ""value"": 30}]",rotate,నేను కుడి తిరుగుతూ అర్ధమే అనుకుంటున్నాను. 30 చేద్దాం.
